14 22 43 -44 10 21 I4406 Pl 0.5 11p
14 23 52 -06 00 21 I4407
14 21 25 +29 57 38 I4408 Gx 1.0 15p
14 21 43 +31 33 38 I4409 Gx 0.7 15p
14 22 32 +17 21 38 I4410 Gx 0.6 16p
14 25 18 -35 02 21 I4411
14 23 25 +26 14 39 I4412
14 23 12 +37 30 39 I4413 Gx 0.2 16p
14 24 01 +28 17 39 I4414 Gx 0.5 15p
14 24 38 +16 36 39 I4415
14 24 37 +29 35 39 I4416 Gx 0.3 16p
14 25 08 +17 00 39 I4417 Gx 0.2 15p
14 25 31 +25 29 39 I4418
14 26 02 +16 36 39 I4419
14 25 49 +25 20 39 I4420 Gx 0.7 15p
14 28 24 -37 36 20 I4421
14 26 13 +30 26 39 I4422 Gx 0.2 15p
14 26 31 +26 13 40 I4423 Gx 1.1 15p
14 27 45 +04 47 40 I4424 Gx 0.8 15p
14 26 55 +27 10 40 I4425 Gx 15p
14 27 32 +16 48 40 I4426 Gx 0.4 16p
14 27 13 +26 49 40 I4427 Gx 0.7 15p
14 27 38 +16 10 40 I4428
14 27 56 +16 51 40 I4429 Gx 0.6 15p
14 29 42 -33 38 20 I4430
14 27 19 +30 55 40 I4431 Gx 1.3 15p
14 30 07 -39 33 20 I4432
14 28 02 +16 10 40 I4433
14 28 08 +16 11 40 I4434
14 27 42 +37 27 40 I4435 Gx 0.5 14p
14 28 07 +26 27 40 I4436 Gx 0.8 15p
14 27 36 +41 27 40 I4437
14 28 50 +17 19 40 I4438 Gx 0.4 16p
14 28 56 +17 00 40 I4439 Gx 16p
14 29 14 +17 18 40 I4440 Gx 0.6 16p
14 31 43 -43 32 19 I4441
14 29 01 +28 55 40 I4442 Gx 1.0 15p
14 29 32 +16 09 40 I4443
14 32 01 -43 26 19 I4444 Gx 1.9 12p
14 32 14 -46 03 19 I4445
14 29 12 +37 26 40 I4446 Gx 0.8 15p
14 29 49 +30 47 40 I4447
14 41 07 -78 50 17 I4448 Gx 1.0
14 31 32 +15 13 41 I4449
14 32 19 +28 31 41 I4450 Gx 1.2 15p
14 34 54 -36 18 18 I4451 Gx 1.9
14 32 37 +27 24 41 I4452 Gx 15p
14 34 48 -27 32 18 I4453 Gx 2.0
14 33 32 +17 41 41 I4454
14 34 46 -14 39 18 I4455
14 34 20 +16 09 42 I4456
14 34 44 +18 11 42 I4457
14 37 31 -39 29 18 I4458
14 34 43 +30 56 42 I4459 Gx 0.5 15p
14 34 49 +30 15 42 I4460 Gx 0.7
14 35 13 +26 29 42 I4461
14 35 13 +26 30 42 I4462
14 36 02 +16 00 42 I4463 Gx 15p
14 38 07 -36 54 17 I4464 Gx 1.6
14 36 08 +15 32 42 I4465
14 36 56 +18 18 42 I4466
14 37 02 +18 19 42 I4467 Gx 15p
14 38 41 -22 23 17 I4468 Gx 2.3
14 37 32 +18 13 42 I4469 Gx 1.6 16p
14 28 01 +78 52 40 I4470 OC
14 36 36 +41 38 42 I4471
14 40 32 -44 20 17 I4472 Gx 1.8
14 38 08 +15 48 43 I4473 Gx 0.5 15p
14 38 38 +23 24 43 I4474
14 38 38 +23 18 43 I4475 Gx 15p
14 40 11 -16 15 17 I4476
14 38 43 +28 25 43 I4477 Gx 15p
14 39 26 +15 51 43 I4478 Gx 15p
14 38 55 +28 28 43 I4479 Gx 1.5 15p
14 40 02 +18 27 43 I4480 Gx 0.5 15p
14 40 20 +16 06 43 I4481
14 40 20 +18 55 43 I4482 Gx 15p
14 40 32 +16 39 43 I4483 Gx 1.6 15p
14 48 12 -73 19 15 I4484 Gx 2.5
14 40 43 +28 38 43 I4485
14 42 08 +18 31 44 I4486 Gx 0.7 16p
14 42 14 +18 35 44 I4487
14 43 02 +18 34 44 I4488
14 43 26 +18 29 44 I4489
14 45 43 -36 11 15 I4490
14 44 46 -13 45 15 I4491
14 42 48 +37 23 44 I4492
14 44 38 +12 05 44 I4493
14 44 44 +15 28 45 I4494 Gx 1.0 15p
