10 47 34 +72 48 25 NGC 3348 GALXY
10 54 16 +73 39 24 NGC 3403 GALXY
10 45 07 +76 47 25 NGC 3329 GALXY
11 58 51 +43 56 20 NGC 4013 GALXY
11 53 04 +44 05 20 NGC 3938 GALXY
11 26 22 +43 33 21 NGC 3675 GALXY
11 39 34 +46 29 20 NGC 3782 GALXY
11 53 58 +47 50 20 NGC 3949 GALXY
11 56 57 +48 18 20 NGC 3985 GALXY
11 46 22 +47 28 20 NGC 3877 GALXY
11 48 52 +48 41 20 NGC 3893 GALXY
11 33 34 +47 00 20 NGC 3726 GALXY
11 37 58 +47 52 20 NGC 3769 GALXY
11 14 29 +48 17 22 NGC 3583 GALXY
11 59 39 +50 56 20 NGC 4026 GALXY
11 51 04 +51 48 20 NGC 3917 GALXY
11 54 04 +52 18 20 NGC 3953 GALXY
11 57 51 +53 20 20 M109
11 34 04 +53 06 20 NGC 3729 GALXY
11 32 52 +53 02 21 NGC 3718 GALXY
11 56 46 +55 06 20 NGC 3982 GALXY
11 56 04 +55 17 20 NGC 3972 GALXY
11 58 09 +55 25 20 NGC 3998 GALXY
11 36 04 +54 29 20 NGC 3738 GALXY
11 37 04 +54 16 20 NGC 3756 GALXY
11 21 17 +53 08 21 NGC 3631 GALXY
11 49 28 +56 03 20 NGC 3898 GALXY
11 47 52 +55 56 20 NGC 3888 GALXY
11 39 40 +56 14 20 NGC 3780 GALXY
11 11 11 +53 21 22 NGC 3549 GALXY
11 15 10 +55 00 21 M97
11 55 16 +58 28 20 NGC 3963 GALXY
11 27 47 +56 51 21 NGC 3683 GALXY
11 11 52 +55 39 21 M108
11 49 04 +59 23 20 NGC 3894 GALXY
11 28 47 +58 31 21 NGC 3690 GALXY
11 19 41 +57 44 21 NGC 3619 GALXY
11 18 53 +57 58 21 NGC 3613 GALXY
11 18 41 +58 45 21 NGC 3610 GALXY
11 22 35 +59 03 21 NGC 3642 GALXY
11 53 28 +60 39 20 NGC 3945 GALXY
11 36 17 +70 30 20 NGC 3735 GALXY
11 07 08 +72 32 22 NGC 3516 GALXY
12 17 39 +45 36 20 NGC 4242 GALXY
12 04 27 +44 31 20 NGC 4051 GALXY
12 23 39 +46 58 20 NGC 4346 GALXY
12 19 15 +47 16 19 M106
12 16 03 +47 04 20 NGC 4217 GALXY
12 10 21 +46 26 20 NGC 4144 GALXY
12 16 21 +47 52 20 NGC 4220 GALXY
12 06 21 +47 27 20 NGC 4096 GALXY
12 04 09 +48 37 20 NGC 4047 GALXY
12 06 27 +49 34 20 NGC 4100 GALXY
12 11 21 +50 28 20 NGC 4157 GALXY
12 05 39 +50 20 20 NGC 4085 GALXY
12 05 51 +50 31 20 NGC 4088 GALXY
12 06 45 +52 41 20 NGC 4102 GALXY
12 55 37 +58 19 23 NGC 4814 GALXY
12 21 02 +58 04 20 NGC 4290 GALXY
12 40 13 +61 35 21 NGC 4605 GALXY
12 01 45 +61 52 20 NGC 4036 GALXY
12 02 27 +62 07 20 NGC 4041 GALXY
12 08 15 +65 09 20 NGC 4125 GALXY
12 18 56 +65 53 20 NGC 4256 GALXY
12 08 45 +68 45 20 NGC 4128 GALXY
12 16 56 +69 27 20 NGC 4236 GALXY
12 50 17 +72 51 22 NGC 4750 GALXY
12 37 42 +74 10 21 NGC 4589 GALXY
12 08 50 +74 54 20 NGC 4133 GALXY
12 20 31 +75 21 20 NGC 4291 GALXY
12 21 55 +75 18 20 NGC 4319 GALXY
12 24 49 +75 30 20 NGC 4386 GALXY
13 29 41 +58 23 27 NGC 5204 GALXY
13 55 22 +59 29 32 NGC 5376 GALXY
13 56 16 +59 43 32 NGC 5389 GALXY
13 49 22 +60 10 31 NGC 5322 GALXY
13 47 04 +60 57 30 NGC 5308 GALXY
12 33 02 +82 31 21 IC 3568 PLNNB
14 06 29 +50 42 35 NGC 5480 GALXY
14 58 45 +53 51 49 NGC 5820 GALXY
14 05 17 +53 38 34 NGC 5474 GALXY
14 35 04 +54 26 42 NGC 5687 GALXY
14 03 22 +54 19 34 M101
14 07 22 +54 58 35 NGC 5485 GALXY
14 04 58 +54 52 34 NGC 5473 GALXY
14 00 53 +55 08 33 NGC 5422 GALXY
14 05 28 +55 43 34 NGC 5475 GALXY
14 02 22 +55 47 34 NGC 5443 GALXY
14 26 45 +56 32 40 NGC 5631 GALXY
14 19 58 +56 42 38 NGC 5585 GALXY
14 32 09 +57 52 41 NGC 5678 GALXY
14 00 52 +59 18 33 NGC 5430 GALXY
15 16 56 +55 24 55 NGC 5908 GALXY
15 15 32 +55 28 54 NGC 5905 GALXY
15 06 38 +55 43 51 NGC 5866 GALXY
15 16 02 +56 17 54 NGC 5907 GALXY
15 09 50 +56 57 52 NGC 5879 GALXY
15 38 42 +59 20 02 NGC 5982 GALXY
15 39 42 +59 19 02 NGC 5985 GALXY
15 27 58 +64 44 58 NGC 5949 GALXY
15 51 35 +62 19 07 NGC 6015 GALXY
16 32 22 +78 11 23 NGC 6217 GALXY
17 49 21 +70 08 55 NGC 6503 GALXY
17 10 25 +72 17 39 NGC 6340 GALXY
17 29 25 +75 41 47 NGC 6412 GALXY
18 19 39 +74 35 09 NGC 6643 GALXY
